src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,avg_packet_size
192.168.118.134,192.168.118.2,60439,53,UDP,2,0.000154,84.0
192.168.118.2,192.168.118.134,53,60439,UDP,2,0.000001,106.0
192.168.118.134,142.250.193.78,43690,443,TCP,17,0.694827,229.29
192.168.118.2,192.168.118.134,53,55333,UDP,1,0,141.0
192.168.118.134,142.250.193.78,43696,443,TCP,11,0.380890,247.27
142.250.193.78,192.168.118.134,443,43690,TCP,18,0.623958,452.22
142.250.193.78,192.168.118.134,443,43696,TCP,12,0.317616,595.42
192.168.118.134,192.168.118.2,34763,53,UDP,2,0.000095,73.0
192.168.118.134,142.251.10.132,59923,443,UDP,8,0.274747,600.62
192.168.118.2,192.168.118.134,53,34763,UDP,2,0.002224,209.0
142.251.10.132,192.168.118.134,443,59923,UDP,10,0.138034,538.3
192.168.118.134,142.250.193.78,34609,443,UDP,8,4.295558,650.0
142.250.193.78,192.168.118.134,443,34609,UDP,13,4.338240,470.0
192.168.118.134,192.168.118.2,48857,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,45815,53,UDP,2,0.000057,84.0
192.168.118.2,192.168.118.134,53,45815,UDP,2,0.000001,106.0
192.168.118.134,142.250.193.78,43706,443,TCP,16,0.505909,242.69
192.168.118.2,192.168.118.134,53,48857,UDP,1,0,141.0
192.168.118.134,142.250.193.78,43716,443,TCP,10,0.375673,266.6
142.250.193.78,192.168.118.134,443,43706,TCP,17,0.440138,475.82
142.250.193.78,192.168.118.134,443,43716,TCP,11,0.296005,644.09
192.168.118.134,192.168.118.2,59425,53,UDP,2,0.000072,81.0
192.168.118.134,142.251.223.202,43505,443,UDP,65,24.232455,541.29
192.168.118.2,192.168.118.134,53,59425,UDP,2,0.000000,265.0
192.168.118.134,142.250.193.78,55770,443,UDP,11,6.687773,488.91
192.168.118.134,192.168.118.2,43303,53,UDP,2,0.000366,75.0
192.168.118.134,192.168.118.2,44776,53,UDP,1,0,75.0
192.168.118.2,192.168.118.134,53,43303,UDP,2,0.003429,296.0
142.251.223.202,192.168.118.134,443,43505,UDP,72,24.263313,233.14
142.250.193.78,192.168.118.134,443,55770,UDP,14,6.601086,448.43
192.168.118.2,192.168.118.134,53,44776,UDP,1,0,124.0
192.168.118.134,192.168.118.2,51099,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,34803,53,UDP,2,0.000083,77.0
192.168.118.2,192.168.118.134,53,34803,UDP,2,0.000001,99.0
192.168.118.2,192.168.118.134,53,51099,UDP,1,0,102.0
192.168.118.134,142.250.183.227,55970,443,UDP,5,0.218802,845.2
142.250.183.227,192.168.118.134,443,55970,UDP,9,0.121332,590.11
192.168.118.134,192.168.118.2,32932,53,UDP,2,0.000091,75.0
192.168.118.2,192.168.118.134,53,32932,UDP,2,0.001211,150.0
192.168.118.134,34.36.137.203,37996,443,TCP,23,117.846764,173.43
34.36.137.203,192.168.118.134,443,37996,TCP,21,117.767228,319.62
192.168.118.134,34.36.137.203,48406,443,UDP,6,0.196362,512.83
34.36.137.203,192.168.118.134,443,48406,UDP,9,0.138866,805.56
192.168.118.134,192.168.118.2,37487,53,UDP,1,0,72.0
192.168.118.134,192.168.118.2,49191,53,UDP,2,0.000068,72.0
192.168.118.2,192.168.118.134,53,37487,UDP,1,0,146.0
192.168.118.2,192.168.118.134,53,49191,UDP,2,0.011888,94.0
192.168.118.134,216.239.32.29,36268,443,TCP,37,1.470600,125.35
192.168.118.134,216.239.32.29,36272,443,TCP,12,0.906203,230.17
192.168.118.134,216.239.32.29,36280,443,TCP,11,0.735722,246.18
216.239.32.29,192.168.118.134,443,36268,TCP,41,1.373252,2035.56
216.239.32.29,192.168.118.134,443,36280,TCP,11,0.638569,589.36
216.239.32.29,192.168.118.134,443,36272,TCP,12,0.809002,544.75
192.168.118.134,216.239.32.29,44719,443,UDP,9,0.651326,370.11
192.168.118.134,192.168.118.2,56768,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,58887,53,UDP,2,0.000062,75.0
192.168.118.134,192.168.118.2,54806,53,UDP,2,0.000099,80.0
192.168.118.134,192.168.118.2,54480,53,UDP,1,0,80.0
192.168.118.2,192.168.118.134,53,54806,UDP,2,0.000000,102.0
192.168.118.134,142.250.193.138,36358,443,TCP,21,1.156749,187.76
192.168.118.2,192.168.118.134,53,56768,UDP,1,0,132.0
216.239.32.29,192.168.118.134,443,44719,UDP,13,0.564401,734.08
192.168.118.2,192.168.118.134,53,58887,UDP,2,0.002786,97.0
192.168.118.2,192.168.118.134,53,54480,UDP,1,0,137.0
192.168.118.134,216.58.196.99,36764,443,TCP,13,1.011040,216.85
192.168.118.134,216.58.196.99,36770,443,TCP,12,1.324976,230.42
192.168.118.134,216.58.196.99,36778,443,TCP,11,0.995362,246.45
192.168.118.134,216.58.196.99,36784,443,TCP,177,2.016151,161.7
192.168.118.134,216.58.196.99,36800,443,TCP,11,1.198019,246.45
192.168.118.134,216.58.196.99,36810,443,TCP,12,0.994636,230.42
192.168.118.134,142.250.193.138,36368,443,TCP,14,1.010045,206.71
192.168.118.134,192.168.118.2,39510,53,UDP,1,0,80.0
192.168.118.134,192.168.118.2,35638,53,UDP,2,0.000092,80.0
192.168.118.2,192.168.118.134,53,35638,UDP,2,0.000000,102.0
192.168.118.2,192.168.118.134,53,39510,UDP,1,0,137.0
142.250.193.138,192.168.118.134,443,36358,TCP,21,1.045215,658.14
216.58.196.99,192.168.118.134,443,36784,TCP,249,1.926720,2084.71
142.250.193.138,192.168.118.134,443,36368,TCP,14,0.889720,505.86
216.58.196.99,192.168.118.134,443,36810,TCP,12,0.874141,546.17
216.58.196.99,192.168.118.134,443,36800,TCP,11,1.077412,591.0
216.58.196.99,192.168.118.134,443,36770,TCP,12,1.203864,546.25
216.58.196.99,192.168.118.134,443,36764,TCP,13,0.889044,508.46
216.58.196.99,192.168.118.134,443,36778,TCP,11,0.873635,591.09
192.168.118.134,142.250.193.138,36380,443,TCP,10,0.489864,267.8
142.250.193.138,192.168.118.134,443,36380,TCP,11,0.421275,628.64
192.168.118.134,216.58.196.99,33420,443,UDP,2075,112.877778,95.94
216.58.196.99,192.168.118.134,443,33420,UDP,107508,112.788985,1283.33
192.168.118.134,142.250.193.138,39899,443,UDP,6,0.203191,728.5
142.250.193.138,192.168.118.134,443,39899,UDP,12,0.126111,819.75
192.168.118.134,192.168.118.2,46522,53,UDP,2,0.000112,79.0
192.168.118.134,142.250.193.46,56182,443,TCP,11,0.450984,303.09
192.168.118.134,192.168.118.2,47914,53,UDP,1,0,79.0
192.168.118.134,142.250.193.46,37362,443,UDP,27,11.661874,343.0
192.168.118.2,192.168.118.134,53,46522,UDP,2,0.000000,101.0
192.168.118.2,192.168.118.134,53,47914,UDP,1,0,95.0
142.250.193.46,192.168.118.134,443,56182,TCP,11,0.345856,236.82
142.250.193.46,192.168.118.134,443,37362,UDP,106,11.682106,1149.37
192.168.118.134,192.168.118.2,37998,53,UDP,1,0,74.0
192.168.118.134,192.168.118.2,34522,53,UDP,2,0.000152,74.0
192.168.118.2,192.168.118.134,53,37998,UDP,1,0,145.0
192.168.118.2,192.168.118.134,53,34522,UDP,2,0.000000,117.0
192.168.118.134,142.250.193.78,37300,443,TCP,12,0.480210,230.33
192.168.118.134,142.250.193.78,37310,443,TCP,9,0.472967,289.11
192.168.118.134,142.250.193.78,37324,443,TCP,34,1.091329,172.56
142.250.193.78,192.168.118.134,443,37324,TCP,38,1.005228,1587.18
142.250.193.78,192.168.118.134,443,37310,TCP,10,0.386804,896.2
142.250.193.78,192.168.118.134,443,37300,TCP,13,0.393574,702.31
192.168.118.134,192.168.118.2,39698,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,50988,53,UDP,2,0.000084,77.0
192.168.118.2,192.168.118.134,53,50988,UDP,2,0.000000,99.0
192.168.118.134,142.250.183.227,48142,443,TCP,2,0.100811,64.0
192.168.118.134,142.250.183.227,48154,443,TCP,2,0.098579,64.0
192.168.118.134,142.250.183.227,48166,443,TCP,2,0.098413,64.0
192.168.118.2,192.168.118.134,53,39698,UDP,1,0,102.0
192.168.118.134,142.250.183.227,44116,443,UDP,16,0.241187,339.44
142.250.183.227,192.168.118.134,443,44116,UDP,80,0.168574,1156.34
142.250.183.227,192.168.118.134,443,48166,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,48154,TCP,1,0,60.0
142.250.183.227,192.168.118.134,443,48142,TCP,1,0,60.0
192.168.118.134,142.250.183.227,48178,443,TCP,11,0.455174,246.64
192.168.118.134,142.250.183.227,48188,443,TCP,15,111.993114,201.4
192.168.118.134,142.250.183.227,48204,443,TCP,10,0.449256,265.9
192.168.118.134,142.250.183.227,40176,443,UDP,5,0.149152,845.2
192.168.118.134,192.168.118.2,40525,53,UDP,2,0.000043,84.0
192.168.118.134,192.168.118.2,52028,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,43060,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,40103,53,UDP,2,0.000039,84.0
192.168.118.134,142.250.76.206,39979,443,UDP,96,29.399347,617.61
192.168.118.134,192.168.118.2,33190,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,48378,53,UDP,2,0.000068,84.0
192.168.118.2,192.168.118.134,53,40525,UDP,2,0.003496,302.0
192.168.118.2,192.168.118.134,53,43060,UDP,1,0,133.0
192.168.118.2,192.168.118.134,53,40103,UDP,2,0.000001,302.0
192.168.118.2,192.168.118.134,53,33190,UDP,1,0,141.0
192.168.118.134,192.168.118.2,40650,53,UDP,1,0,83.0
192.168.118.2,192.168.118.134,53,48378,UDP,2,0.000001,106.0
192.168.118.2,192.168.118.134,53,52028,UDP,1,0,133.0
192.168.118.134,172.217.26.40,47862,443,TCP,79,1.202697,86.48
192.168.118.134,172.217.26.40,47872,443,TCP,10,0.742519,266.6
192.168.118.2,192.168.118.134,53,40650,UDP,1,0,339.0
192.168.118.134,142.250.192.78,43372,443,TCP,22,0.444161,198.91
142.250.183.227,192.168.118.134,443,48188,TCP,16,111.912423,427.19
142.250.76.206,192.168.118.134,443,39979,UDP,195,29.475884,913.85
142.250.183.227,192.168.118.134,443,48178,TCP,11,0.367040,590.91
142.250.183.227,192.168.118.134,443,48204,TCP,11,0.360736,591.0
142.250.183.227,192.168.118.134,443,40176,UDP,9,0.059037,588.33
192.168.118.134,172.217.26.40,47874,443,TCP,10,0.707385,266.6
142.250.192.78,192.168.118.134,443,43372,TCP,27,0.387922,2025.89
172.217.26.40,192.168.118.134,443,47862,TCP,91,1.129404,3146.1
172.217.26.40,192.168.118.134,443,47872,TCP,10,0.669390,703.2
172.217.26.40,192.168.118.134,443,47874,TCP,10,0.631329,703.2
192.168.118.134,192.168.118.2,39288,53,UDP,1,0,75.0
192.168.118.134,192.168.118.2,36456,53,UDP,2,0.000042,75.0
192.168.118.2,192.168.118.134,53,39288,UDP,1,0,146.0
192.168.118.2,192.168.118.134,53,36456,UDP,2,0.001209,118.0
192.168.118.134,142.250.183.14,51832,443,TCP,23,1.599882,165.87
192.168.118.134,142.250.183.14,51836,443,TCP,10,1.188951,265.7
192.168.118.134,142.250.183.14,51838,443,TCP,11,1.019230,246.45
142.250.183.14,192.168.118.134,443,51836,TCP,10,1.107635,643.7
142.250.183.14,192.168.118.134,443,51838,TCP,11,0.932005,590.09
192.168.118.134,142.250.193.42,40542,443,TCP,18,111.598338,301.89
142.250.183.14,192.168.118.134,443,51832,TCP,24,1.500912,833.5
142.250.193.42,192.168.118.134,443,40542,TCP,20,111.526884,685.2
192.168.118.134,142.250.193.78,58607,443,UDP,76,16.295625,381.79
142.250.193.78,192.168.118.134,443,58607,UDP,270,16.327467,1112.52
192.168.118.134,172.217.26.40,43590,443,UDP,50,5.100638,158.78
172.217.26.40,192.168.118.134,443,43590,UDP,238,5.021992,1247.53
192.168.118.134,142.250.183.14,43847,443,UDP,61,5.733713,179.8
142.250.183.14,192.168.118.134,443,43847,UDP,247,5.772634,1226.41
192.168.118.134,192.168.118.2,36944,53,UDP,2,0.000082,91.0
192.168.118.134,142.250.76.74,58685,443,UDP,19,8.595953,586.89
192.168.118.2,192.168.118.134,53,36944,UDP,2,0.003608,113.0
142.250.76.74,192.168.118.134,443,58685,UDP,21,8.679076,409.05
192.168.118.134,192.168.118.2,53083,53,UDP,1,0,91.0
192.168.118.134,192.168.118.2,42365,53,UDP,2,0.000055,91.0
192.168.118.2,192.168.118.134,53,42365,UDP,2,0.000000,113.0
192.168.118.134,172.217.26.106,37262,443,TCP,11,0.687842,249.36
192.168.118.134,172.217.26.106,37264,443,TCP,11,0.648040,249.36
192.168.118.2,192.168.118.134,53,53083,UDP,1,0,141.0
192.168.118.134,172.217.26.106,37276,443,TCP,20,0.809730,198.6
192.168.118.134,172.217.26.106,37288,443,TCP,12,0.632489,233.08
172.217.26.106,192.168.118.134,443,37264,TCP,11,0.588516,1098.09
172.217.26.106,192.168.118.134,443,37262,TCP,11,0.615636,1098.09
172.217.26.106,192.168.118.134,443,37288,TCP,12,0.566813,1011.08
172.217.26.106,192.168.118.134,443,37276,TCP,22,0.743919,655.86
192.168.118.134,192.168.118.2,55879,53,UDP,2,0.000216,75.0
192.168.118.134,192.168.118.2,43143,53,UDP,2,0.000104,74.0
192.168.118.134,172.217.24.78,34326,443,UDP,12,0.248031,505.92
192.168.118.2,192.168.118.134,53,55879,UDP,2,0.000194,163.0
192.168.118.2,192.168.118.134,53,43143,UDP,2,0.001243,117.0
172.217.24.78,192.168.118.134,443,34326,UDP,29,0.219903,958.41
192.168.118.134,192.168.118.2,49898,53,UDP,2,0.000001,75.0
192.168.118.134,172.217.26.106,53544,443,UDP,21,5.897941,376.43
192.168.118.2,192.168.118.134,53,49898,UDP,2,0.005246,97.0
192.168.118.134,172.217.26.35,35283,443,UDP,7,0.282578,451.29
172.217.26.106,192.168.118.134,443,53544,UDP,25,5.818091,314.64
172.217.26.35,192.168.118.134,443,35283,UDP,11,0.182481,853.73
192.168.118.134,192.168.118.2,52071,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,44495,53,UDP,2,0.000047,84.0
192.168.118.2,192.168.118.134,53,44495,UDP,2,0.007061,106.0
192.168.118.134,142.250.193.78,37340,443,TCP,21,0.654058,229.86
192.168.118.2,192.168.118.134,53,52071,UDP,1,0,141.0
192.168.118.134,142.250.193.78,37342,443,TCP,11,0.429431,247.27
192.168.118.134,142.250.193.78,37346,443,TCP,12,0.405754,231.17
142.250.193.78,192.168.118.134,443,37340,TCP,23,0.579276,369.04
142.250.193.78,192.168.118.134,443,37342,TCP,11,0.366582,644.18
142.250.193.78,192.168.118.134,443,37346,TCP,12,0.330892,594.83
192.168.118.134,142.250.193.78,38892,443,UDP,15,5.545427,513.6
142.250.193.78,192.168.118.134,443,38892,UDP,18,5.586858,359.83
192.168.118.134,192.168.118.2,38698,53,UDP,2,0.000172,84.0
192.168.118.2,192.168.118.134,53,38698,UDP,2,0.000001,106.0
192.168.118.134,192.168.118.2,51276,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,60450,53,UDP,2,0.000087,84.0
192.168.118.2,192.168.118.134,53,60450,UDP,2,0.000001,305.0
192.168.118.134,142.250.192.110,59302,443,TCP,2,0.090703,64.0
192.168.118.2,192.168.118.134,53,51276,UDP,1,0,133.0
192.168.118.134,192.168.118.2,56036,53,UDP,2,0.000066,83.0
192.168.118.2,192.168.118.134,53,56036,UDP,2,0.000000,267.0
192.168.118.134,142.250.71.110,57818,443,TCP,28,0.938808,144.18
192.168.118.134,142.250.71.110,57832,443,TCP,12,0.610568,231.17
142.250.192.110,192.168.118.134,443,59302,TCP,1,0,60.0
142.250.71.110,192.168.118.134,443,57818,TCP,28,0.845970,2197.5
142.250.71.110,192.168.118.134,443,57832,TCP,12,0.517909,756.0
192.168.118.134,142.250.193.78,46124,443,UDP,7,0.280655,721.29
192.168.118.134,142.250.192.110,40406,443,UDP,90,34.508354,418.18
192.168.118.134,192.168.118.2,38483,53,UDP,1,0,77.0
192.168.118.134,142.250.183.227,48566,443,TCP,2,0.151273,64.0
192.168.118.2,192.168.118.134,53,38483,UDP,1,0,102.0
192.168.118.134,142.250.183.227,35971,443,UDP,9,0.269574,532.67
142.250.192.110,192.168.118.134,443,40406,UDP,852,34.560756,1222.52
142.250.193.78,192.168.118.134,443,46124,UDP,13,0.314220,467.92
192.168.118.134,142.250.193.78,44704,443,TCP,15,90.721172,201.87
192.168.118.134,142.250.183.227,48572,443,TCP,15,90.695671,201.4
192.168.118.134,142.250.183.227,48584,443,TCP,11,0.698550,246.64
142.250.183.227,192.168.118.134,443,48566,TCP,1,0,60.0
142.250.193.78,192.168.118.134,443,44704,TCP,16,90.616546,463.56
142.250.183.227,192.168.118.134,443,35971,UDP,46,0.139924,1155.76
142.250.183.227,192.168.118.134,443,48572,TCP,15,90.614488,452.0
192.168.118.134,142.250.183.227,35287,443,UDP,5,0.254874,845.2
142.250.183.227,192.168.118.134,443,48584,TCP,11,0.613347,591.09
142.250.183.227,192.168.118.134,443,35287,UDP,9,0.108920,589.22
192.168.118.134,192.168.118.2,52507,53,UDP,1,0,71.0
192.168.118.134,192.168.118.2,34355,53,UDP,2,0.000066,71.0
192.168.118.2,192.168.118.134,53,34355,UDP,2,0.000001,215.0
192.168.118.134,74.125.68.119,32978,443,TCP,17,0.839475,205.94
192.168.118.2,192.168.118.134,53,52507,UDP,1,0,128.0
192.168.118.134,74.125.68.119,32990,443,TCP,11,0.728268,246.09
74.125.68.119,192.168.118.134,443,32978,TCP,19,0.749937,1484.95
74.125.68.119,192.168.118.134,443,32990,TCP,11,0.623983,630.18
192.168.118.134,74.125.68.119,46515,443,UDP,8,19.275662,586.12
74.125.68.119,192.168.118.134,443,46515,UDP,33,19.283533,1039.06
192.168.118.134,192.168.118.2,38382,53,UDP,1,0,74.0
192.168.118.134,192.168.118.2,44645,53,UDP,2,0.000051,74.0
192.168.118.2,192.168.118.134,53,44645,UDP,2,0.003387,96.0
192.168.118.134,142.250.193.68,50680,443,TCP,2,0.071869,64.0
192.168.118.2,192.168.118.134,53,38382,UDP,1,0,99.0
192.168.118.134,142.250.193.68,50682,443,TCP,20,87.495013,181.0
192.168.118.134,142.250.193.68,50686,443,TCP,11,0.833667,246.36
142.250.193.68,192.168.118.134,443,50680,TCP,1,0,60.0
142.250.193.68,192.168.118.134,443,50686,TCP,11,0.749564,588.91
142.250.193.68,192.168.118.134,443,50682,TCP,22,87.410391,1373.5
192.168.118.134,192.168.118.2,51090,53,UDP,1,0,70.0
192.168.118.134,192.168.118.2,57358,53,UDP,2,0.000072,70.0
192.168.118.134,192.168.118.2,47786,53,UDP,1,0,70.0
192.168.118.2,192.168.118.134,53,51090,UDP,1,0,154.0
192.168.118.2,192.168.118.134,53,57358,UDP,2,0.003524,92.0
192.168.118.2,192.168.118.134,53,47786,UDP,1,0,86.0
192.168.118.134,20.207.73.82,52370,443,TCP,30,30.837458,205.87
192.168.118.134,192.168.118.2,54350,53,UDP,1,0,81.0
192.168.118.134,192.168.118.2,55250,53,UDP,2,0.000147,81.0
192.168.118.2,192.168.118.134,53,55250,UDP,2,0.000001,265.0
192.168.118.134,142.250.182.42,39550,443,TCP,14,0.760652,206.79
20.207.73.82,192.168.118.134,443,52370,TCP,37,30.726768,1112.22
192.168.118.2,192.168.118.134,53,54350,UDP,1,0,138.0
192.168.118.134,142.250.182.42,39562,443,TCP,12,0.748399,232.25
192.168.118.134,142.250.182.42,39574,443,TCP,26,21.168574,340.15
142.250.182.42,192.168.118.134,443,39550,TCP,14,0.689041,505.93
142.250.182.42,192.168.118.134,443,39574,TCP,30,21.077845,312.17
142.250.182.42,192.168.118.134,443,39562,TCP,12,0.657317,580.58
192.168.118.134,192.168.118.2,55441,53,UDP,1,0,89.0
192.168.118.134,192.168.118.2,54121,53,UDP,2,0.000039,89.0
192.168.118.2,192.168.118.134,53,55441,UDP,1,0,154.0
192.168.118.2,192.168.118.134,53,54121,UDP,2,0.015816,177.0
192.168.118.134,185.199.111.133,53392,443,TCP,10,0.256329,267.1
192.168.118.134,185.199.111.133,53400,443,TCP,12,0.256192,231.58
192.168.118.134,185.199.111.133,53410,443,TCP,10,0.286299,267.1
192.168.118.134,185.199.111.133,53424,443,TCP,10,0.255936,267.1
192.168.118.134,185.199.111.133,53440,443,TCP,11,0.286237,247.73
192.168.118.134,185.199.111.133,53446,443,TCP,10,0.255588,267.1
185.199.111.133,192.168.118.134,443,53446,TCP,10,0.203123,759.7
185.199.111.133,192.168.118.134,443,53424,TCP,10,0.203088,759.7
185.199.111.133,192.168.118.134,443,53400,TCP,12,0.203238,642.58
185.199.111.133,192.168.118.134,443,53392,TCP,10,0.203007,760.3
185.199.111.133,192.168.118.134,443,53440,TCP,11,0.203341,696.09
185.199.111.133,192.168.118.134,443,53410,TCP,10,0.203087,759.7
192.168.118.134,142.250.182.42,58910,443,UDP,7,0.349978,451.14
142.250.182.42,192.168.118.134,443,58910,UDP,11,0.266139,886.27
192.168.118.134,192.168.118.2,46081,53,UDP,1,0,73.0
192.168.118.134,192.168.118.2,48065,53,UDP,2,0.000077,73.0
192.168.118.2,192.168.118.134,53,48065,UDP,2,0.001570,209.0
192.168.118.134,142.251.12.132,34780,443,TCP,20,0.786011,184.0
192.168.118.2,192.168.118.134,53,46081,UDP,1,0,130.0
192.168.118.134,142.251.12.132,34782,443,TCP,11,0.693027,246.27
142.251.12.132,192.168.118.134,443,34780,TCP,23,0.716690,645.0
142.251.12.132,192.168.118.134,443,34782,TCP,11,0.608013,1076.27
192.168.118.134,142.251.12.132,48011,443,UDP,5,0.215891,845.4
142.251.12.132,192.168.118.134,443,48011,UDP,9,0.093084,589.22
192.168.118.134,192.168.118.2,57238,53,UDP,2,0.000099,75.0
192.168.118.2,192.168.118.134,53,57238,UDP,2,0.000001,293.0
192.168.118.134,192.168.118.2,49758,53,UDP,2,0.000103,80.0
192.168.118.134,74.125.130.84,47614,443,UDP,9,0.371154,615.44
192.168.118.2,192.168.118.134,53,49758,UDP,2,0.000001,102.0
192.168.118.134,142.250.4.84,34024,443,TCP,14,65.870117,212.14
74.125.130.84,192.168.118.134,443,47614,UDP,19,0.375231,709.21
142.250.4.84,192.168.118.134,443,34024,TCP,15,65.751713,619.8
192.168.118.134,142.250.182.42,59885,443,UDP,5,0.236059,831.2
142.250.182.42,192.168.118.134,443,59885,UDP,9,0.094118,588.0
192.168.118.134,192.168.118.2,48288,53,UDP,1,0,75.0
192.168.118.2,192.168.118.134,53,48288,UDP,1,0,124.0
192.168.118.134,192.168.118.2,48200,53,UDP,1,0,77.0
192.168.118.134,192.168.118.2,38673,53,UDP,2,0.000028,77.0
192.168.118.2,192.168.118.134,53,38673,UDP,2,0.760748,195.0
192.168.118.134,185.199.108.153,53112,443,TCP,29,53.139837,170.62
185.199.108.153,192.168.118.134,443,53112,TCP,31,53.055026,1784.55
192.168.118.134,192.168.118.2,49470,53,UDP,1,0,74.0
192.168.118.134,192.168.118.2,39191,53,UDP,2,0.000066,74.0
192.168.118.2,192.168.118.134,53,39191,UDP,2,2.208939,104.0
192.168.118.134,20.207.73.82,33714,443,TCP,64,37.462063,130.28
20.207.73.82,192.168.118.134,443,33714,TCP,70,37.366977,3359.34
192.168.118.2,192.168.118.134,53,49470,UDP,1,0,116.0
192.168.118.134,192.168.118.2,49891,53,UDP,1,0,73.0
192.168.118.134,192.168.118.2,42683,53,UDP,2,0.000060,73.0
192.168.118.134,192.168.118.2,54327,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,55091,53,UDP,2,0.000069,78.0
192.168.118.2,192.168.118.134,53,42683,UDP,2,0.027671,95.0
192.168.118.2,192.168.118.134,53,49891,UDP,1,0,154.0
192.168.118.134,52.221.7.188,46314,443,TCP,9,5.617523,284.56
192.168.118.134,52.221.7.188,46316,443,TCP,15,51.697163,227.2
192.168.118.2,192.168.118.134,53,55091,UDP,2,0.012752,196.0
192.168.118.134,185.199.111.153,45176,443,TCP,10,0.995997,266.0
52.221.7.188,192.168.118.134,443,46316,TCP,15,51.619270,297.0
52.221.7.188,192.168.118.134,443,46314,TCP,9,5.507132,343.0
185.199.111.153,192.168.118.134,443,45176,TCP,10,0.902988,759.7
192.168.118.2,192.168.118.134,53,54327,UDP,1,0,192.0
192.168.118.1,239.255.255.250,54847,1900,UDP,4,3.026013,212.0
192.168.118.134,104.18.17.205,32814,443,TCP,10,0.338895,265.6
192.168.118.134,104.18.17.205,32818,443,TCP,218,50.349075,94.66
104.18.17.205,192.168.118.134,443,32814,TCP,11,0.283920,422.91
104.18.17.205,192.168.118.134,443,32818,TCP,337,50.294378,2389.24
192.168.118.134,192.168.118.2,43112,53,UDP,2,0.000135,84.0
192.168.118.134,192.168.118.2,40546,53,UDP,1,0,83.0
192.168.118.134,142.250.192.78,47632,443,TCP,18,4.441928,462.22
192.168.118.2,192.168.118.134,53,40546,UDP,1,0,339.0
192.168.118.2,192.168.118.134,53,43112,UDP,2,0.001445,302.0
192.168.118.2,192.168.118.134,53,48200,UDP,1,0,191.0
142.250.192.78,192.168.118.134,443,47632,TCP,20,4.328813,185.5
192.168.118.134,192.168.118.2,47290,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,47563,53,UDP,2,0.000118,78.0
192.168.118.2,192.168.118.134,53,47563,UDP,2,0.000200,108.0
192.168.118.134,104.18.16.205,36258,443,TCP,9,0.399315,289.56
104.18.16.205,192.168.118.134,443,36258,TCP,10,0.311128,459.1
192.168.118.134,192.168.118.2,36503,53,UDP,1,0,78.0
192.168.118.134,192.168.118.2,51686,53,UDP,2,0.000064,78.0
192.168.118.2,192.168.118.134,53,51686,UDP,2,0.000002,166.0
192.168.118.134,185.199.108.133,39978,443,TCP,9,0.315056,289.56
185.199.108.133,192.168.118.134,443,39978,TCP,9,0.235820,838.11
192.168.118.2,192.168.118.134,53,36503,UDP,1,0,162.0
192.168.118.134,192.168.118.2,60389,53,UDP,1,0,83.0
192.168.118.134,192.168.118.2,53855,53,UDP,2,0.000068,83.0
192.168.118.134,192.168.118.2,40860,53,UDP,1,0,83.0
192.168.118.2,192.168.118.134,53,53855,UDP,2,0.013389,171.0
192.168.118.2,192.168.118.134,53,60389,UDP,1,0,148.0
192.168.118.2,192.168.118.134,53,40860,UDP,1,0,147.0
192.168.118.134,185.199.110.154,43016,443,TCP,148,49.130853,111.93
185.199.110.154,192.168.118.134,443,43016,TCP,174,49.040082,1810.63
192.168.118.134,185.199.110.154,43018,443,TCP,9,0.330674,290.11
192.168.118.134,185.199.110.154,43026,443,TCP,10,0.356275,266.5
192.168.118.134,185.199.110.154,43034,443,TCP,367,48.938979,76.42
185.199.110.154,192.168.118.134,443,43018,TCP,9,0.266607,890.56
185.199.110.154,192.168.118.134,443,43034,TCP,538,48.882300,3435.04
185.199.110.154,192.168.118.134,443,43026,TCP,10,0.266741,807.5
192.168.118.134,192.168.118.2,47228,53,UDP,1,0,84.0
192.168.118.134,192.168.118.2,59394,53,UDP,2,0.000088,84.0
192.168.118.2,192.168.118.134,53,59394,UDP,2,0.000002,106.0
192.168.118.2,192.168.118.134,53,47228,UDP,1,0,141.0
192.168.118.134,216.58.196.104,45610,443,TCP,47,1.358557,106.19
192.168.118.134,216.58.196.104,45616,443,TCP,10,0.817687,266.6
216.58.196.104,192.168.118.134,443,45616,TCP,10,0.710475,703.1
216.58.196.104,192.168.118.134,443,45610,TCP,56,1.250790,2267.14
192.168.118.134,192.168.118.2,41496,53,UDP,1,0,91.0
192.168.118.134,192.168.118.2,60563,53,UDP,2,0.000053,91.0
192.168.118.2,192.168.118.134,53,60563,UDP,2,0.000001,179.0
192.168.118.134,185.199.110.154,43036,443,TCP,11,0.324768,247.91
