src_ip,dst_ip,src_port,dst_port,protocol,packet_count,duration,total_bytes,avg_packet_size,min_iat,max_iat,mean_iat,std_iat,bytes_per_second,packets_per_second,avg_bytes_per_packet,dns_query_length,dns_subdomain_depth,dns_entropy,flag_high_packet,flag_long_duration,flag_high_dns_entropy,flag_deep_dns,suspicion_score,ml_anomaly_score,ml_score_normalized,rule_score_normalized,final_threat_score,severity
216.58.196.99,192.168.118.134,443,51765,UDP,961,34.412341,1098229,1142.8,0.0,14.604937,0.035846,0.586897,31913.81,27.93,1142.8,0,0,0.0,True,False,False,False,1,-0.0393751888523031,0.4054953895310984,0.5,0.4621981558124394,MEDIUM
192.168.118.134,216.58.196.99,54744,443,TCP,11,0.621944,2711,246.45,2.7e-05,0.259742,0.062194,0.080398,4358.91,17.69,246.45,0,0,0.0,False,False,False,False,0,0.1911561633678424,0.9986393795099744,0.0,0.3994557518039897,MEDIUM
192.168.118.134,216.58.196.99,54754,443,TCP,12,0.621705,2765,230.42,2.7e-05,0.261437,0.056519,0.07936,4447.45,19.3,230.42,0,0,0.0,False,False,False,False,0,0.1910487006983515,0.9983628842049246,0.0,0.3993451536819699,MEDIUM
192.168.118.134,216.58.196.99,54756,443,TCP,9,0.620759,2603,289.22,9.6e-05,0.25738,0.077595,0.08223,4193.25,14.5,289.22,0,0,0.0,False,False,False,False,0,0.1900807574409498,0.995872421540132,0.0,0.3983489686160528,MEDIUM
192.168.118.134,216.58.196.99,54762,443,TCP,16,171.299116,3112,194.5,0.000193,58.680448,11.419941,22.734193,18.17,0.09,194.5,0,0,0.0,False,False,False,False,0,0.0044888239206041,0.5183549867270626,0.0,0.207341994690825,LOW
192.168.118.134,216.58.196.99,54772,443,TCP,10,0.611399,2657,265.7,6.7e-05,0.254697,0.067933,0.079931,4345.77,16.36,265.7,0,0,0.0,False,False,False,False,0,0.190492040330851,0.996930628903151,0.0,0.3987722515612604,MEDIUM
192.168.118.134,216.58.196.99,54776,443,TCP,10,0.611696,2657,265.7,0.000131,0.252475,0.067966,0.079287,4343.66,16.35,265.7,0,0,0.0,False,False,False,False,0,0.18981550264202,0.9951899361068796,0.0,0.3980759744427518,MEDIUM
216.58.196.99,192.168.118.134,443,54762,TCP,17,171.227627,6932,407.76,9.4e-05,58.681391,10.701727,22.194775,40.48,0.1,407.76,0,0,0.0,False,False,False,False,0,0.0099966117095414,0.5325262098324017,0.0,0.2130104839329607,LOW
216.58.196.99,192.168.118.134,443,54754,TCP,13,0.518401,6615,508.85,0.0,0.260856,0.0432,0.076265,12760.39,25.08,508.85,0,0,0.0,False,False,False,False,0,0.187238899551673,0.9885604836576488,0.0,0.3954241934630595,MEDIUM
216.58.196.99,192.168.118.134,443,54744,TCP,12,0.517781,6554,546.17,0.0,0.259436,0.047071,0.077869,12657.86,23.18,546.17,0,0,0.0,False,False,False,False,0,0.1870710304844112,0.9881285661445176,0.0,0.3952514264578071,MEDIUM
216.58.196.99,192.168.118.134,443,54756,TCP,10,0.517464,6446,644.6,2e-06,0.25677,0.057496,0.081874,12456.91,19.33,644.6,0,0,0.0,False,False,False,False,0,0.183853989601061,0.9798513038671796,0.0,0.3919405215468718,MEDIUM
216.58.196.99,192.168.118.134,443,54772,TCP,11,0.515665,6502,591.09,2e-06,0.253478,0.051567,0.078363,12608.96,21.33,591.09,0,0,0.0,False,False,False,False,0,0.1878158666789551,0.9900449870914202,0.0,0.3960179948365681,MEDIUM
216.58.196.99,192.168.118.134,443,54776,TCP,11,0.51598,6501,591.0,1e-06,0.252071,0.051598,0.078191,12599.33,21.32,591.0,0,0,0.0,False,False,False,False,0,0.1879045659696359,0.990273205295478,0.0,0.3961092821181912,MEDIUM
192.168.118.134,192.168.118.2,43507,53,UDP,1,0.0,70,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10,2,2.446,False,False,False,False,0,0.1346841002375546,0.8533399895361069,0.0,0.3413359958144428,MEDIUM
192.168.118.2,192.168.118.134,53,43507,UDP,1,0.0,121,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,10,2,2.446,False,False,False,False,0,0.1394173902873647,0.8655184742360563,0.0,0.3462073896944225,MEDIUM
192.168.118.134,142.250.183.3,57392,80,TCP,96,237.171032,20613,214.72,0.000327,10.244263,2.496537,3.769289,86.91,0.4,214.72,0,0,0.0,False,True,False,False,1,0.0227014809336346,0.5652151120193032,0.5,0.5260860448077213,MEDIUM
192.168.118.134,142.250.183.3,57406,80,TCP,99,237.17076,20769,209.79,0.008364,10.251923,2.42011,3.753885,87.57,0.42,209.79,0,0,0.0,False,True,False,False,1,0.0087975898990272,0.5294411952610173,0.5,0.511776478104407,MEDIUM
142.250.183.3,192.168.118.134,80,57406,TCP,92,237.072594,44989,489.01,0.00904,11.276399,2.605193,4.009017,189.77,0.39,489.01,0,0,0.0,False,True,False,False,1,-0.0069711812539139,0.4888690485718872,0.5,0.4955476194287548,MEDIUM
142.250.183.3,192.168.118.134,80,57392,TCP,90,237.072591,44869,498.54,0.000784,11.264826,2.663737,4.015458,189.26,0.38,498.54,0,0,0.0,False,True,False,False,1,0.001878346588199,0.5116383777895782,0.5,0.5046553511158313,MEDIUM
192.168.118.134,142.250.195.10,41454,443,UDP,9,0.5996,3330,370.0,0.000134,0.168404,0.07495,0.052772,5553.7,15.01,370.0,0,0,0.0,False,False,False,False,0,0.1867166579432413,0.9872167858552676,0.0,0.3948867143421071,MEDIUM
142.250.195.10,192.168.118.134,443,41454,UDP,13,0.530749,9916,762.77,0.0,0.157855,0.044229,0.064016,18683.03,24.49,762.77,0,0,0.0,False,False,False,False,0,0.1825457892391812,0.9764853791247776,0.0,0.390594151649911,MEDIUM
192.168.118.134,192.168.118.2,33841,53,UDP,1,0.0,77,77.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,17,2,3.337,False,False,False,False,0,0.1568388345885857,0.9103428544537764,0.0,0.3641371417815106,MEDIUM
192.168.118.134,192.168.118.2,59459,53,UDP,2,5.5e-05,154,77.0,5.5e-05,5.5e-05,5.5e-05,0.0,2796202.67,36314.32,77.0,17,2,3.337,False,False,False,False,0,0.1472610212546755,0.8856996883011601,0.0,0.354279875320464,MEDIUM
192.168.118.2,192.168.118.134,53,59459,UDP,2,1e-06,198,99.0,1e-06,1e-06,1e-06,0.0,207618048.0,2097152.0,99.0,17,2,3.337,False,False,False,False,0,0.0308883773592901,0.5862795284845302,0.0,0.2345118113938121,LOW
192.168.118.134,142.251.43.163,55352,443,TCP,2,0.107894,128,64.0,0.107894,0.107894,0.107894,0.0,1186.35,18.54,64.0,0,0,0.0,False,False,False,False,0,0.1207418394458892,0.8174673495864777,0.0,0.3269869398345911,MEDIUM
192.168.118.134,142.251.43.163,55358,443,TCP,2,0.101709,128,64.0,0.101709,0.101709,0.101709,0.0,1258.49,19.66,64.0,0,0,0.0,False,False,False,False,0,0.1260988714568541,0.8312506866936749,0.0,0.3325002746774699,MEDIUM
192.168.118.134,142.251.43.163,55370,443,TCP,2,0.075382,128,64.0,0.075382,0.075382,0.075382,0.0,1698.02,26.53,64.0,0,0,0.0,False,False,False,False,0,0.1349473356270722,0.8540172791443899,0.0,0.341606911657756,MEDIUM
192.168.118.2,192.168.118.134,53,33841,UDP,1,0.0,102,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,17,2,3.337,False,False,False,False,0,0.1592440018326317,0.916531212271318,0.0,0.3666124849085272,MEDIUM
192.168.118.134,142.251.43.163,44967,443,UDP,33,30.809415,9099,275.73,7e-05,29.804971,0.962794,5.180328,295.33,1.07,275.73,0,0,0.0,False,False,False,False,0,0.1084388889458398,0.7858125612991855,0.0,0.3143250245196742,MEDIUM
192.168.118.134,142.251.43.163,55378,443,TCP,11,0.519822,2713,246.64,2.4e-05,0.218988,0.051982,0.06891,5219.09,21.16,246.64,0,0,0.0,False,False,False,False,0,0.191243967537611,0.9988652946190985,0.0,0.3995461178476394,MEDIUM
192.168.118.134,142.251.43.163,55394,443,TCP,18,134.267395,3222,179.0,4.6e-05,58.685057,7.898082,18.891835,24.0,0.13,179.0,0,0,0.0,False,False,False,False,0,0.0574399927899773,0.6545953170541609,0.0,0.2618381268216643,LOW
192.168.118.134,142.251.43.163,55410,443,TCP,11,0.568826,2713,246.64,0.000144,0.247534,0.056883,0.07832,4769.47,19.34,246.64,0,0,0.0,False,False,False,False,0,0.1900566581961379,0.9958104155609646,0.0,0.3983241662243859,MEDIUM
142.251.43.163,192.168.118.134,443,55370,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
142.251.43.163,192.168.118.134,443,55352,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
142.251.43.163,192.168.118.134,443,55358,TCP,1,0.0,60,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0,0.0,False,False,False,False,0,0.1722897663672,0.9500972186033736,0.0,0.3800388874413494,MEDIUM
192.168.118.134,142.251.43.163,55418,443,TCP,11,0.578127,2713,246.64,0.000244,0.214235,0.057813,0.073687,4692.74,19.03,246.64,0,0,0.0,False,False,False,False,0,0.189229891607459,0.9936831923938444,0.0,0.3974732769575378,MEDIUM
142.251.43.163,192.168.118.134,443,44967,UDP,303,30.818703,376488,1242.53,0.0,29.891495,0.102049,1.717098,12216.22,9.83,1242.53,0,0,0.0,False,False,False,False,0,0.0186555570474965,0.5548051811623362,0.0,0.2219220724649345,LOW
192.168.118.134,142.251.43.163,55426,443,TCP,10,0.462387,2659,265.9,2.8e-05,0.160273,0.051376,0.055754,5750.6,21.63,265.9,0,0,0.0,False,False,False,False,0,0.1907133359446757,0.9975000098662378,0.0,0.3990000039464951,MEDIUM
192.168.118.134,142.251.43.163,55438,443,TCP,11,0.462207,2713,246.64,1.4e-05,0.159269,0.046221,0.054775,5869.66,23.8,246.64,0,0,0.0,False,False,False,False,0,0.1895884895291839,0.9946058443457012,0.0,0.3978423377382805,MEDIUM
142.251.43.163,192.168.118.134,443,55394,TCP,19,134.201581,7115,374.47,0.0,58.685589,7.455643,18.457445,53.02,0.14,374.47,0,0,0.0,False,False,False,False,0,0.0547619825158074,0.6477049497183172,0.0,0.2590819798873269,LOW
142.251.43.163,192.168.118.134,443,55378,TCP,12,0.437672,6554,546.17,0.0,0.218545,0.039788,0.066943,14974.68,27.42,546.17,0,0,0.0,False,False,False,False,0,0.1875882023750639,0.9894592198528848,0.0,0.395783687941154,MEDIUM
142.251.43.163,192.168.118.134,443,55410,TCP,12,0.486709,6556,546.33,0.0,0.24708,0.044246,0.076438,13470.06,24.66,546.33,0,0,0.0,False,False,False,False,0,0.1880353937127047,0.990609817599082,0.0,0.3962439270396328,MEDIUM
142.251.43.163,192.168.118.134,443,55426,TCP,11,0.383469,6500,590.91,0.0,0.159236,0.038347,0.054391,16950.52,28.69,590.91,0,0,0.0,False,False,False,False,0,0.1872087562705237,0.9884829267185176,0.0,0.3953931706874071,MEDIUM
142.251.43.163,192.168.118.134,443,55438,TCP,12,0.383469,6554,546.17,0.0,0.15873,0.034861,0.052902,17091.34,31.29,546.17,0,0,0.0,False,False,False,False,0,0.1872446308480317,0.9885752299555264,0.0,0.3954300919822106,MEDIUM
142.251.43.163,192.168.118.134,443,55418,TCP,12,0.471975,6555,546.25,1e-06,0.212722,0.042907,0.070689,13888.45,25.43,546.25,0,0,0.0,False,False,False,False,0,0.1875882023750639,0.9894592198528848,0.0,0.395783687941154,MEDIUM
192.168.118.134,192.168.118.2,43228,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,57158,53,UDP,2,0.000141,150,75.0,0.000141,0.000141,0.000141,0.0,1064544.16,14193.92,75.0,15,2,3.19,False,False,False,False,0,0.1512318469305038,0.8959163957563014,0.0,0.3583665583025206,MEDIUM
192.168.118.2,192.168.118.134,53,43228,UDP,1,0.0,124,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,15,2,3.19,False,False,False,False,0,0.1596745019495859,0.9176388644609116,0.0,0.3670555457843646,MEDIUM
192.168.118.2,192.168.118.134,53,57158,UDP,2,0.003519,586,293.0,0.003519,0.003519,0.003519,0.0,166521.83,568.33,293.0,15,2,3.19,False,False,False,False,0,0.0748329011877734,0.6993462760237423,0.0,0.2797385104094969,LOW
192.168.118.134,192.168.118.2,41018,53,UDP,2,5.7e-05,166,83.0,5.7e-05,5.7e-05,5.7e-05,0.0,2913198.59,35098.78,83.0,23,3,3.501,False,False,False,False,0,0.1100832695122382,0.7900434584886742,0.0,0.3160173833954697,MEDIUM
192.168.118.2,192.168.118.134,53,41018,UDP,2,1e-06,534,267.0,1e-06,1e-06,1e-06,0.0,559939584.0,2097152.0,267.0,23,3,3.501,False,False,False,False,0,-0.1020708150150583,0.2441831276705579,0.0,0.0976732510682231,LOW
192.168.118.134,142.250.70.78,34378,443,TCP,9,0.489923,2603,289.22,3.5e-05,0.186215,0.06124,0.064257,5313.08,18.37,289.22,0,0,0.0,False,False,False,False,0,0.1898228230862843,0.995208771191468,0.0,0.3980835084765872,MEDIUM
192.168.118.134,142.250.70.78,34390,443,TCP,451,2.861865,29192,64.73,5.4e-05,0.185188,0.00636,0.013768,10200.34,157.59,64.73,0,0,0.0,False,False,False,False,0,0.0852249964634489,0.7260845430607069,0.0,0.2904338172242828,LOW
192.168.118.134,142.250.70.78,34394,443,TCP,10,0.442279,2657,265.7,0.00013,0.186739,0.049142,0.062055,6007.52,22.61,265.7,0,0,0.0,False,False,False,False,0,0.1895537109698673,0.9945163611008404,0.0,0.3978065444403362,MEDIUM
192.168.118.134,142.250.70.78,34398,443,TCP,12,0.45124,2765,230.42,4e-05,0.183102,0.041022,0.057834,6127.56,26.59,230.42,0,0,0.0,False,False,False,False,0,0.1908969854803846,0.9979725296225272,0.0,0.3991890118490109,MEDIUM
142.250.70.78,192.168.118.134,443,34390,TCP,643,2.811483,1980011,3079.33,0.0,0.184743,0.004379,0.011537,704258.59,228.7,3079.33,0,0,0.0,True,False,False,False,1,-0.1235812884524839,0.1888379092517406,0.5,0.3755351637006963,MEDIUM
142.250.70.78,192.168.118.134,443,34394,TCP,11,0.391958,9017,819.73,0.0,0.186317,0.039196,0.06061,23005.02,28.06,819.73,0,0,0.0,False,False,False,False,0,0.1803653086039833,0.970875127106658,0.0,0.3883500508426631,MEDIUM
192.168.118.134,142.250.70.78,34408,443,TCP,10,0.495759,2657,265.7,0.00027,0.200641,0.055084,0.066353,5359.46,20.17,265.7,0,0,0.0,False,False,False,False,0,0.1886959973917844,0.9923095130991972,0.0,0.3969238052396788,MEDIUM
192.168.118.134,142.250.70.78,34414,443,TCP,10,0.48716,2657,265.7,0.000113,0.200583,0.054129,0.065521,5454.06,20.53,265.7,0,0,0.0,False,False,False,False,0,0.1907133359446757,0.9975000098662378,0.0,0.3990000039464951,MEDIUM
142.250.70.78,192.168.118.134,443,34378,TCP,10,0.409275,8963,896.3,0.0,0.185671,0.045475,0.064056,21899.7,24.43,896.3,0,0,0.0,False,False,False,False,0,0.1745620494944523,0.9559436731852782,0.0,0.3823774692741113,MEDIUM
142.250.70.78,192.168.118.134,443,34398,TCP,13,0.376532,9125,701.92,0.0,0.182441,0.031378,0.055472,24234.32,34.53,701.92,0,0,0.0,False,False,False,False,0,0.1841628037134559,0.9806458649237286,0.0,0.3922583459694915,MEDIUM
192.168.118.134,192.168.118.2,37535,53,UDP,2,8.4e-05,168,84.0,8.4e-05,8.4e-05,8.4e-05,0.0,2001826.91,23831.27,84.0,24,2,3.407,False,False,False,False,0,0.1438392400972231,0.8768956410033866,0.0,0.3507582564013546,MEDIUM
192.168.118.2,192.168.118.134,53,37535,UDP,2,1e-06,212,106.0,1e-06,1e-06,1e-06,0.0,222298112.0,2097152.0,106.0,24,2,3.407,False,False,False,False,0,0.0214425767785006,0.5619760235986353,0.0,0.2247904094394541,LOW
192.168.118.134,216.58.196.104,48753,443,UDP,70,30.907542,8587,122.67,8.1e-05,29.192517,0.447935,3.485974,277.83,2.26,122.67,0,0,0.0,False,False,False,False,0,0.1076095043282562,0.7836786020933639,0.0,0.3134714408373455,MEDIUM
142.250.70.78,192.168.118.134,443,34408,TCP,11,0.405409,9017,819.73,0.0,0.200112,0.040541,0.064398,22241.73,27.13,819.73,0,0,0.0,False,False,False,False,0,0.1803653086039833,0.970875127106658,0.0,0.3883500508426631,MEDIUM
142.250.70.78,192.168.118.134,443,34414,TCP,11,0.404994,9023,820.27,0.0,0.199465,0.040499,0.063847,22279.34,27.16,820.27,0,0,0.0,False,False,False,False,0,0.1803653086039833,0.970875127106658,0.0,0.3883500508426631,MEDIUM
192.168.118.134,216.58.196.104,40110,443,TCP,16,170.551492,3121,195.06,0.000349,58.749489,11.370099,22.643784,18.3,0.09,195.06,0,0,0.0,False,False,False,False,0,0.0028439832115372,0.5141229056167936,0.0,0.2056491622467174,LOW
216.58.196.104,192.168.118.134,443,48753,UDP,500,30.786401,624580,1249.16,0.0,29.295613,0.061696,1.310109,20287.53,16.24,1249.16,0,0,0.0,False,False,False,False,0,-0.0199348984508588,0.4555141453489592,0.0,0.1822056581395837,LOW
216.58.196.104,192.168.118.134,443,40110,TCP,17,170.459381,7517,442.18,0.0,58.791152,10.653711,22.106769,44.1,0.1,442.18,0,0,0.0,False,False,False,False,0,0.0105270341863032,0.5338909565413028,0.0,0.2135563826165211,LOW
192.168.118.134,142.250.70.110,35780,443,UDP,249,30.263758,111800,449.0,2.6e-05,25.081797,0.122031,1.589855,3694.19,8.23,449.0,0,0,0.0,False,False,False,False,0,0.0791531932038214,0.710462140393572,0.0,0.2841848561574288,LOW
142.250.70.110,192.168.118.134,443,35780,UDP,6015,30.180688,7612885,1265.65,0.0,25.106365,0.005018,0.324136,252243.59,199.3,1265.65,0,0,0.0,True,False,False,False,1,-0.1306959717704836,0.1705322358149902,0.5,0.3682128943259961,MEDIUM
192.168.118.134,192.168.118.2,38770,53,UDP,1,0.0,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,15,2,3.19,False,False,False,False,0,0.1559350610091431,0.9080174967018462,0.0,0.3632069986807384,MEDIUM
192.168.118.134,192.168.118.2,42129,53,UDP,2,0.000223,150,75.0,0.000223,0.000223,0.000223,0.0,672882.99,8971.77,75.0,15,2,3.19,False,False,False,False,0,0.149246882087016,0.8908091946927783,0.0,0.3563236778771113,MEDIUM
192.168.118.2,192.168.118.134,53,42129,UDP,2,0.002045,592,296.0,0.002045,0.002045,0.002045,0.0,289464.67,977.92,296.0,15,2,3.19,False,False,False,False,0,0.07473133951575,0.6990849636478216,0.0,0.2796339854591286,LOW
192.168.118.2,192.168.118.134,53,38770,UDP,1,0.0,124,124.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,15,2,3.19,False,False,False,False,0,0.1596745019495859,0.9176388644609116,0.0,0.3670555457843646,MEDIUM
192.168.118.134,192.168.118.2,36139,53,UDP,2,0.000181,166,83.0,0.000181,0.000181,0.000181,0.0,916124.29,11037.64,83.0,23,3,3.501,False,False,False,False,0,0.1158368754447013,0.8048471576240888,0.0,0.3219388630496355,MEDIUM
192.168.118.2,192.168.118.134,53,36139,UDP,2,1e-06,534,267.0,1e-06,1e-06,1e-06,0.0,447951667.2,1677721.6,267.0,23,3,3.501,False,False,False,False,0,-0.0739508470558677,0.3165341976346324,0.0,0.1266136790538529,LOW
192.168.118.134,142.250.192.78,34836,443,TCP,11,0.618059,2711,246.45,0.000236,0.203785,0.061806,0.075499,4386.31,17.8,246.45,0,0,0.0,False,False,False,False,0,0.189229891607459,0.9936831923938444,0.0,0.3974732769575378,MEDIUM
192.168.118.134,142.250.192.78,34846,443,TCP,19,170.953479,3274,172.32,0.000162,58.725453,9.497416,21.128713,19.15,0.11,172.32,0,0,0.0,False,False,False,False,0,0.0223545828017973,0.5643225629579602,0.0,0.2257290251831841,LOW
142.250.192.78,192.168.118.134,443,34836,TCP,11,0.537879,9017,819.73,1e-06,0.202993,0.053788,0.07716,16763.99,20.45,819.73,0,0,0.0,False,False,False,False,0,0.1800292790043267,0.9700105421572712,0.0,0.3880042168629085,MEDIUM
192.168.118.134,142.250.192.78,34860,443,TCP,12,0.959017,2765,230.42,7.4e-05,0.545213,0.087183,0.156246,2883.16,12.51,230.42,0,0,0.0,False,False,False,False,0,0.189648780776711,0.9947609702787884,0.0,0.3979043881115153,MEDIUM
142.250.192.78,192.168.118.134,443,34846,TCP,19,170.896445,9556,502.95,5.5e-05,58.726021,9.494247,21.136809,55.92,0.11,502.95,0,0,0.0,False,False,False,False,0,0.0156207885230583,0.5469968952441214,0.0,0.2187987580976486,LOW
192.168.118.134,142.250.192.78,34862,443,TCP,13,0.919487,2819,216.85,6.2e-05,0.532946,0.076624,0.146638,3065.84,14.14,216.85,0,0,0.0,False,False,False,False,0,0.1893001125803566,0.993863866942636,0.0,0.3975455467770544,MEDIUM
142.250.192.78,192.168.118.134,443,34860,TCP,12,0.862209,9071,755.92,1e-06,0.545538,0.078383,0.158212,10520.65,13.92,755.92,0,0,0.0,False,False,False,False,0,0.1816667576304962,0.9742236810491292,0.0,0.3896894724196517,MEDIUM
192.168.118.134,192.168.118.2,47157,53,UDP,1,0.0,84,84.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,24,2,3.772,False,False,False,False,0,0.1458067079003386,0.8819578231823229,0.0,0.3527831292729291,MEDIUM
192.168.118.134,192.168.118.2,59265,53,UDP,2,5.8e-05,168,84.0,5.8e-05,5.8e-05,5.8e-05,0.0,2887881.44,34379.54,84.0,24,2,3.772,False,False,False,False,0,0.1366896217076832,0.8585000816247719,0.0,0.3434000326499087,MEDIUM
192.168.118.2,192.168.118.134,53,59265,UDP,2,0.001446,212,106.0,0.001446,0.001446,0.001446,0.0,146610.46,1383.12,106.0,24,2,3.772,False,False,False,False,0,0.1271622462343912,0.833986689204036,0.0,0.3335946756816144,MEDIUM
192.168.118.2,192.168.118.134,53,47157,UDP,1,0.0,141,141.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,24,2,3.772,False,False,False,False,0,0.1423733076484148,0.8731238806187283,0.0,0.3492495522474913,MEDIUM
192.168.118.134,172.217.24.238,45368,443,TCP,22,0.812833,3648,165.82,5.7e-05,0.200666,0.038706,0.050983,4488.01,27.07,165.82,0,0,0.0,False,False,False,False,0,0.1839338273349219,0.9800567217921476,0.0,0.3920226887168591,MEDIUM
192.168.118.134,172.217.24.238,45378,443,TCP,10,0.47746,2666,266.6,3e-05,0.204282,0.053051,0.063797,5583.71,20.94,266.6,0,0,0.0,False,False,False,False,0,0.1907133359446757,0.9975000098662378,0.0,0.3990000039464951,MEDIUM
142.250.192.78,192.168.118.134,443,34862,TCP,13,0.837681,9124,701.85,1e-06,0.533208,0.069807,0.148119,10891.98,15.52,701.85,0,0,0.0,False,False,False,False,0,0.1829068293982069,0.9774143148135884,0.0,0.3909657259254354,MEDIUM
172.217.24.238,192.168.118.134,443,45378,TCP,11,0.387158,7090,644.55,7.4e-05,0.203516,0.038716,0.06171,18312.93,28.41,644.55,0,0,0.0,False,False,False,False,0,0.182642191940663,0.9767334177644288,0.0,0.3906933671057715,MEDIUM
172.217.24.238,192.168.118.134,443,45368,TCP,25,0.721478,29628,1185.12,0.0,0.200116,0.030062,0.049299,41065.7,34.65,1185.12,0,0,0.0,False,False,False,False,0,0.1555902930713849,0.9071304285080874,0.0,0.362852171403235,MEDIUM
192.168.118.134,142.250.183.3,57416,80,TCP,91,234.566532,19049,209.33,0.009628,10.243831,2.606295,3.876767,81.21,0.39,209.33,0,0,0.0,False,True,False,False,1,0.0105614818762304,0.5339795884781401,0.5,0.5135918353912561,MEDIUM
142.250.183.3,192.168.118.134,80,57416,TCP,84,234.483274,41220,490.71,0.010032,11.259251,2.8251,4.145806,175.79,0.36,490.71,0,0,0.0,False,True,False,False,1,-0.0096293474068579,0.482029739025486,0.5,0.4928118956101944,MEDIUM
192.168.118.134,172.217.24.238,45366,443,UDP,33,30.241587,10000,303.03,4.8e-05,16.100766,0.94505,3.205837,330.67,1.09,303.03,0,0,0.0,False,False,False,False,0,0.1351876914292136,0.8546357008823606,0.0,0.3418542803529443,MEDIUM
172.217.24.238,192.168.118.134,443,45366,UDP,39,30.271131,12980,332.82,0.0,16.094354,0.796609,2.965761,428.79,1.29,332.82,0,0,0.0,False,False,False,False,0,0.1335052665142038,0.8503069177588581,0.0,0.3401227671035433,MEDIUM
192.168.118.134,192.168.118.2,58486,53,UDP,1,0.0,87,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,27,3,3.726,False,False,False,False,0,0.1112002823524048,0.792917468667738,0.0,0.3171669874670952,MEDIUM
192.168.118.134,192.168.118.2,44266,53,UDP,2,4.9e-05,174,87.0,4.9e-05,4.9e-05,4.9e-05,0.0,3542761.63,40721.4,87.0,27,3,3.726,False,False,False,False,0,0.1021346748204596,0.7695921787612027,0.0,0.3078368715044811,MEDIUM
